TIMESTAMP,SRC,DST,DIRECTION,IP_TOS,DF,MF,IP_TTL,TCP_SPORT,TCP_DPORT,TCP_SEQ,TCP_ACK,TCP_RESERVED,FPA,FA,A,S,SA,PA,R,RA,TCP_WINDOW,TCP_MSS,TCP_NOP,TCP_WSCALE,TYPE
2023-01-06 12:34:49.336232+05:30,37248166,17231236,0,0,1,0,63,34272,80,4072824918,2523125833,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.336297+05:30,17231236,37248166,1,0,1,0,64,80,34272,2523127281,4072824918,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.336365+05:30,37248166,17231236,0,0,1,0,63,34272,80,4072824918,2523127281,0,0,0,1,0,0,0,0,0,478,,,,0
2023-01-06 12:34:49.336430+05:30,37248166,17231236,0,0,1,0,63,34272,80,4072824918,2523127453,0,0,0,1,0,0,0,0,0,477,,,,0
2023-01-06 12:34:49.336494+05:30,37248166,17231236,0,0,1,0,63,34272,80,4072824918,2523127453,0,0,1,0,0,0,0,0,0,477,,,,0
2023-01-06 12:34:49.336563+05:30,37248166,17231236,0,0,1,0,63,34276,80,965530236,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.336636+05:30,17231236,37248166,1,0,1,0,64,80,34276,3534819610,965530237,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.336706+05:30,37248166,17231236,0,0,1,0,63,34276,80,965530237,3534819611,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.336772+05:30,37248166,17231236,0,0,1,0,63,34276,80,965530237,3534819611,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.336842+05:30,17231236,37248166,1,0,1,0,64,80,34276,3534819611,965530455,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.336906+05:30,37248166,17231236,0,0,1,0,63,34276,80,965530455,3534819611,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.336974+05:30,17231236,37248166,1,0,1,0,64,80,34276,3534819611,965530493,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.337039+05:30,17231236,37248166,1,0,1,0,64,80,34272,2523127453,4072824919,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.337102+05:30,37248166,17231236,0,0,1,0,63,34272,80,4072824919,2523127454,0,0,0,1,0,0,0,0,0,477,,,,0
2023-01-06 12:34:49.337166+05:30,17231236,37248166,1,0,1,0,64,80,34276,3534819611,965530493,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.337258+05:30,17231236,37248166,1,0,1,0,64,80,34276,3534819631,965530493,0,1,0,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.337327+05:30,37248166,17231236,0,0,1,0,63,34276,80,965530493,3534819631,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.337395+05:30,37248166,17231236,0,0,1,0,63,34276,80,965530493,3534820170,0,0,0,1,0,0,0,0,0,487,,,,0
2023-01-06 12:34:49.337460+05:30,37248166,17231236,0,0,1,0,63,34276,80,965530493,3534820170,0,0,1,0,0,0,0,0,0,487,,,,0
2023-01-06 12:34:49.337525+05:30,17231236,37248166,1,0,1,0,64,80,34276,3534820170,965530494,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.337590+05:30,37248166,17231236,0,0,1,0,63,34286,80,3596198321,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.337658+05:30,17231236,37248166,1,0,1,0,64,80,34286,155242717,3596198322,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.337728+05:30,37248166,17231236,0,0,1,0,63,34286,80,3596198322,155242718,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.337794+05:30,37248166,17231236,0,0,1,0,63,34286,80,3596198322,155242718,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.337867+05:30,17231236,37248166,1,0,1,0,64,80,34286,155242718,3596198559,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.337934+05:30,17231236,37248166,1,0,1,0,64,80,34286,155242718,3596198559,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.338003+05:30,17231236,37248166,1,0,1,0,64,80,34286,155242735,3596198559,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.338068+05:30,17231236,37248166,1,0,1,0,64,80,34286,155244183,3596198559,0,1,0,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.338130+05:30,37248166,17231236,0,0,1,0,63,34286,80,3596198559,155242735,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.338213+05:30,37248166,17231236,0,0,1,0,63,34286,80,3596198559,155244183,0,0,0,1,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.338280+05:30,37248166,17231236,0,0,1,0,63,34286,80,3596198559,155244233,0,0,1,0,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.338344+05:30,17231236,37248166,1,0,1,0,64,80,34286,155244233,3596198560,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.338409+05:30,13232215248,17231236,0,0,1,0,63,53620,80,1918833520,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.338477+05:30,17231236,13232215248,1,0,1,0,64,80,53620,1933785565,1918833521,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.338547+05:30,13232215248,17231236,0,0,1,0,63,53620,80,1918833521,1933785566,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.338613+05:30,13232215248,17231236,0,0,1,0,63,53620,80,1918833521,1933785566,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.338682+05:30,17231236,13232215248,1,0,1,0,64,80,53620,1933785566,1918833674,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.338747+05:30,17231236,13232215248,1,0,1,0,64,80,53620,1933785566,1918833674,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.338815+05:30,13232215248,17231236,0,0,1,0,63,53620,80,1918833674,1933785583,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.338879+05:30,17231236,13232215248,1,0,1,0,64,80,53620,1933785583,1918833674,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.338948+05:30,13232215248,17231236,0,0,1,0,63,53620,80,1918833674,1933785842,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.339012+05:30,17231236,13232215248,1,0,1,0,64,80,53620,1933785842,1918833674,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.339081+05:30,17231236,13232215248,1,0,1,0,64,80,53620,1933786714,1918833674,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.339144+05:30,13232215248,17231236,0,0,1,0,63,53620,80,1918833674,1933786714,0,0,0,1,0,0,0,0,0,483,,,,0
2023-01-06 12:34:49.339214+05:30,13232215248,17231236,0,0,1,0,63,53620,80,1918833674,1933786715,0,0,1,0,0,0,0,0,0,483,,,,0
2023-01-06 12:34:49.339280+05:30,17231236,13232215248,1,0,1,0,64,80,53620,1933786715,1918833675,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.339345+05:30,132326072,17231236,0,0,1,0,63,37476,80,564453025,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.339413+05:30,17231236,132326072,1,0,1,0,64,80,37476,3636444847,564453026,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.339483+05:30,132326072,17231236,0,0,1,0,63,37476,80,564453026,3636444848,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.339547+05:30,132326072,17231236,0,0,1,0,63,37476,80,564453026,3636444848,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.339615+05:30,17231236,132326072,1,0,1,0,64,80,37476,3636444848,564453268,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.339691+05:30,17231236,132326072,1,0,1,0,64,80,37476,3636444848,564453268,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.339763+05:30,132326072,17231236,0,0,1,0,63,37476,80,564453268,3636444865,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.339831+05:30,17231236,132326072,1,0,1,0,64,80,37476,3636444865,564453268,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.339902+05:30,132326072,17231236,0,0,1,0,63,37476,80,564453268,3636445996,0,0,0,1,0,0,0,0,0,483,,,,0
2023-01-06 12:34:49.339969+05:30,17231236,132326072,1,0,1,0,64,80,37476,3636445996,564453268,0,0,1,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.340035+05:30,132326072,17231236,0,0,1,0,63,37476,80,564453268,3636445996,0,0,1,0,0,0,0,0,0,483,,,,0
2023-01-06 12:34:49.340101+05:30,17231236,132326072,1,0,1,0,64,80,37476,3636445997,564453269,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.340168+05:30,132326072,17231236,0,0,1,0,63,37476,80,564453269,3636445997,0,0,0,1,0,0,0,0,0,483,,,,0
2023-01-06 12:34:49.340235+05:30,31085423,17231236,0,0,1,0,63,44924,80,3129707219,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.340304+05:30,17231236,31085423,1,0,1,0,64,80,44924,2348265304,3129707220,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.340377+05:30,31085423,17231236,0,0,1,0,63,44924,80,3129707220,2348265305,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.340445+05:30,31085423,17231236,0,0,1,0,63,44924,80,3129707220,2348265305,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.340515+05:30,17231236,31085423,1,0,1,0,64,80,44924,2348265305,3129707373,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.340591+05:30,17231236,31085423,1,0,1,0,64,80,44924,2348265305,3129707373,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.340665+05:30,31085423,17231236,0,0,1,0,63,44924,80,3129707373,2348265322,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.340732+05:30,17231236,31085423,1,0,1,0,64,80,44924,2348265322,3129707373,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.340803+05:30,31085423,17231236,0,0,1,0,63,44924,80,3129707373,2348265582,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.340870+05:30,17231236,31085423,1,0,1,0,64,80,44924,2348265582,3129707373,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.340941+05:30,17231236,31085423,1,0,1,0,64,80,44924,2348269281,3129707373,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.341008+05:30,31085423,17231236,0,0,1,0,63,44924,80,3129707373,2348269281,0,0,0,1,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.341076+05:30,31085423,17231236,0,0,1,0,63,44924,80,3129707373,2348269282,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.341141+05:30,17231236,31085423,1,0,1,0,64,80,44924,2348269282,3129707374,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.341208+05:30,31085423,17231236,0,0,1,0,63,44926,80,1556538373,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.341278+05:30,17231236,31085423,1,0,1,0,64,80,44926,883066333,1556538374,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.341350+05:30,31085423,17231236,0,0,1,0,63,44926,80,1556538374,883066334,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.341417+05:30,31085423,17231236,0,0,1,0,63,44926,80,1556538374,883066334,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.341488+05:30,17231236,31085423,1,0,1,0,64,80,44926,883066334,1556538529,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.341564+05:30,17231236,31085423,1,0,1,0,64,80,44926,883066334,1556538529,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.341632+05:30,31085423,17231236,0,0,1,0,63,44926,80,1556538529,883066351,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.341697+05:30,17231236,31085423,1,0,1,0,64,80,44926,883066351,1556538529,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.341808+05:30,31085423,17231236,0,0,1,0,63,44926,80,1556538529,883066613,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.341902+05:30,17231236,31085423,1,0,1,0,64,80,44926,883066613,1556538529,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.341978+05:30,17231236,31085423,1,0,1,0,64,80,44926,883067712,1556538529,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.342046+05:30,31085423,17231236,0,0,1,0,63,44926,80,1556538529,883067712,0,0,0,1,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.342114+05:30,31085423,17231236,0,0,1,0,63,44926,80,1556538529,883067713,0,0,1,0,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.342198+05:30,17231236,31085423,1,0,1,0,64,80,44926,883067713,1556538530,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.342267+05:30,13232215248,17231236,0,0,1,0,63,53628,80,1812484622,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.342336+05:30,17231236,13232215248,1,0,1,0,64,80,53628,1151568276,1812484623,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.342407+05:30,13232215248,17231236,0,0,1,0,63,53628,80,1812484623,1151568277,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.342475+05:30,13232215248,17231236,0,0,1,0,63,53628,80,1812484623,1151568277,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.342544+05:30,17231236,13232215248,1,0,1,0,64,80,53628,1151568277,1812484778,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.342610+05:30,17231236,13232215248,1,0,1,0,64,80,53628,1151568277,1812484778,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.342680+05:30,13232215248,17231236,0,0,1,0,63,53628,80,1812484778,1151568294,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.342746+05:30,17231236,13232215248,1,0,1,0,64,80,53628,1151568294,1812484778,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.342815+05:30,13232215248,17231236,0,0,1,0,63,53628,80,1812484778,1151568556,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.342881+05:30,17231236,13232215248,1,0,1,0,64,80,53628,1151568556,1812484778,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.342953+05:30,17231236,13232215248,1,0,1,0,64,80,53628,1151569655,1812484778,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.343019+05:30,13232215248,17231236,0,0,1,0,63,53628,80,1812484778,1151569655,0,0,0,1,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.343085+05:30,13232215248,17231236,0,0,1,0,63,53628,80,1812484778,1151569656,0,0,1,0,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.343148+05:30,17231236,13232215248,1,0,1,0,64,80,53628,1151569656,1812484779,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.343293+05:30,3725425,17231236,0,0,1,0,63,47750,80,524590099,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.343364+05:30,17231236,3725425,1,0,1,0,64,80,47750,3848169474,524590100,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.343434+05:30,3725425,17231236,0,0,1,0,63,47750,80,524590100,3848169475,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.343500+05:30,3725425,17231236,0,0,1,0,63,47750,80,524590100,3848169475,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.343569+05:30,17231236,3725425,1,0,1,0,64,80,47750,3848169475,524590253,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.343635+05:30,17231236,3725425,1,0,1,0,64,80,47750,3848169475,524590253,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.343704+05:30,3725425,17231236,0,0,1,0,63,47750,80,524590253,3848169492,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.343770+05:30,17231236,3725425,1,0,1,0,64,80,47750,3848169492,524590253,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.343840+05:30,17231236,3725425,1,0,1,0,64,80,47750,3848169752,524590253,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.343910+05:30,17231236,3725425,1,0,1,0,64,80,47750,3848172648,524590253,0,1,0,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.343973+05:30,3725425,17231236,0,0,1,0,63,47750,80,524590253,3848169752,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.344038+05:30,3725425,17231236,0,0,1,0,63,47750,80,524590253,3848172648,0,0,0,1,0,0,0,0,0,467,,,,0
2023-01-06 12:34:49.344104+05:30,3725425,17231236,0,0,1,0,63,47750,80,524590253,3848173452,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.344168+05:30,17231236,3725425,1,0,1,0,64,80,47750,3848173452,524590254,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.344234+05:30,37248166,17231236,0,0,1,0,63,35448,80,4240734492,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.344303+05:30,17231236,37248166,1,0,1,0,64,80,35448,692377497,4240734493,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.344373+05:30,37248166,17231236,0,0,1,0,63,35448,80,4240734493,692377498,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.344438+05:30,37248166,17231236,0,0,1,0,63,35448,80,4240734493,692377498,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.344508+05:30,17231236,37248166,1,0,1,0,64,80,35448,692377498,4240734646,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.344578+05:30,17231236,37248166,1,0,1,0,64,80,35448,692377498,4240734646,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.344652+05:30,37248166,17231236,0,0,1,0,63,35448,80,4240734646,692377515,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.344718+05:30,17231236,37248166,1,0,1,0,64,80,35448,692377515,4240734646,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.344787+05:30,37248166,17231236,0,0,1,0,63,35448,80,4240734646,692377775,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.344851+05:30,17231236,37248166,1,0,1,0,64,80,35448,692377775,4240734646,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.344919+05:30,17231236,37248166,1,0,1,0,64,80,35448,692381474,4240734646,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.344983+05:30,37248166,17231236,0,0,1,0,63,35448,80,4240734646,692381474,0,0,0,1,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.345049+05:30,37248166,17231236,0,0,1,0,63,35448,80,4240734646,692381475,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.345113+05:30,17231236,37248166,1,0,1,0,64,80,35448,692381475,4240734647,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.345178+05:30,31085423,17231236,0,0,1,0,63,44934,80,1517818620,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.345245+05:30,17231236,31085423,1,0,1,0,64,80,44934,3687912496,1517818621,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.345315+05:30,31085423,17231236,0,0,1,0,63,44934,80,1517818621,3687912497,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.345381+05:30,31085423,17231236,0,0,1,0,63,44934,80,1517818621,3687912497,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.345450+05:30,17231236,31085423,1,0,1,0,64,80,44934,3687912497,1517818774,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.345516+05:30,17231236,31085423,1,0,1,0,64,80,44934,3687912497,1517818774,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.345585+05:30,31085423,17231236,0,0,1,0,63,44934,80,1517818774,3687912514,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.345651+05:30,17231236,31085423,1,0,1,0,64,80,44934,3687912514,1517818774,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.345720+05:30,31085423,17231236,0,0,1,0,63,44934,80,1517818774,3687912774,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.345785+05:30,17231236,31085423,1,0,1,0,64,80,44934,3687912774,1517818774,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.345853+05:30,17231236,31085423,1,0,1,0,64,80,44934,3687916473,1517818774,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.345922+05:30,31085423,17231236,0,0,1,0,63,44934,80,1517818774,3687916473,0,0,0,1,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.345988+05:30,31085423,17231236,0,0,1,0,63,44934,80,1517818774,3687916474,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.346052+05:30,17231236,31085423,1,0,1,0,64,80,44934,3687916474,1517818775,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.346118+05:30,13232215248,17231236,0,0,1,0,63,50432,80,355678046,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.346203+05:30,17231236,13232215248,1,0,1,0,64,80,50432,1819020731,355678047,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.346277+05:30,13232215248,17231236,0,0,1,0,63,50432,80,355678047,1819020732,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.346344+05:30,13232215248,17231236,0,0,1,0,63,50432,80,355678047,1819020732,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.346415+05:30,17231236,13232215248,1,0,1,0,64,80,50432,1819020732,355678200,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.346480+05:30,17231236,13232215248,1,0,1,0,64,80,50432,1819020732,355678200,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.346574+05:30,13232215248,17231236,0,0,1,0,63,50432,80,355678200,1819020749,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.346646+05:30,17231236,13232215248,1,0,1,0,64,80,50432,1819020749,355678200,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.346718+05:30,13232215248,17231236,0,0,1,0,63,50432,80,355678200,1819021009,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.346784+05:30,17231236,13232215248,1,0,1,0,64,80,50432,1819021009,355678200,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.346852+05:30,17231236,13232215248,1,0,1,0,64,80,50432,1819024708,355678200,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.346915+05:30,13232215248,17231236,0,0,1,0,63,50432,80,355678200,1819024708,0,0,0,1,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.346980+05:30,13232215248,17231236,0,0,1,0,63,50432,80,355678200,1819024709,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.347044+05:30,17231236,13232215248,1,0,1,0,64,80,50432,1819024709,355678201,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.347109+05:30,3725425,17231236,0,0,1,0,63,47754,80,2403311503,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.347176+05:30,17231236,3725425,1,0,1,0,64,80,47754,3609533388,2403311504,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.347251+05:30,3725425,17231236,0,0,1,0,63,47754,80,2403311504,3609533389,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.347319+05:30,3725425,17231236,0,0,1,0,63,47754,80,2403311504,3609533389,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.347388+05:30,17231236,3725425,1,0,1,0,64,80,47754,3609533389,2403311657,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.347453+05:30,17231236,3725425,1,0,1,0,64,80,47754,3609533389,2403311657,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.347522+05:30,3725425,17231236,0,0,1,0,63,47754,80,2403311657,3609533406,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.347587+05:30,17231236,3725425,1,0,1,0,64,80,47754,3609533406,2403311657,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.347655+05:30,3725425,17231236,0,0,1,0,63,47754,80,2403311657,3609533666,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.347720+05:30,17231236,3725425,1,0,1,0,64,80,47754,3609533666,2403311657,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.347788+05:30,17231236,3725425,1,0,1,0,64,80,47754,3609537365,2403311657,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.347852+05:30,3725425,17231236,0,0,1,0,63,47754,80,2403311657,3609537365,0,0,0,1,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.347917+05:30,3725425,17231236,0,0,1,0,63,47754,80,2403311657,3609537366,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.347981+05:30,17231236,3725425,1,0,1,0,64,80,47754,3609537366,2403311658,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.348045+05:30,31085423,17231236,0,0,1,0,63,44948,80,673344747,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.348113+05:30,17231236,31085423,1,0,1,0,64,80,44948,1369250716,673344748,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.348181+05:30,31085423,17231236,0,0,1,0,63,44948,80,673344748,1369250717,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.348247+05:30,31085423,17231236,0,0,1,0,63,44948,80,673344748,1369250717,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.348315+05:30,17231236,31085423,1,0,1,0,64,80,44948,1369250717,673344901,0,0,0,1,0,0,0,0,0,489,,,,0
